gid,pk,pk_vaw,pk_sgi,name_full,name_short
1703,80bbfef0-4ec8-11e8-8330-985fd331b2ee,229,A54h-06,Ärlengletscher,aerlen
1704,80be6ff0-4ec8-11e8-9841-985fd331b2ee,230,A54h-07,Wiissenbachgletscher,wiisenbach
1705,80a6540f-4ec8-11e8-b95e-985fd331b2ee,232,A54i-08,Hangend Gletscher (BE),hangend
1706,80694b0f-4ec8-11e8-8cf0-985fd331b2ee,236,A54j-05,Blau Gletscherli,blau
1707,e34f2d82-7a05-11ec-90d6-0242ac120003,NULL,A56d-08,Stigelschafberg,
1708,7feaf34f-4ec8-11e8-ad34-985fd331b2ee,NULL,A54m-55,Tschingelspitz,
1709,7fe8d070-4ec8-11e8-a033-985fd331b2ee,NULL,A54m-57,Gspaltenhorn,
1710,806b46de-4ec8-11e8-86b8-985fd331b2ee,NULL,A54l-33,Ochs,
1711,7fe6d49e-4ec8-11e8-84bc-985fd331b2ee,NULL,A54m-59,Bütlasse SE,
1712,7fe85b40-4ec8-11e8-b6a8-985fd331b2ee,NULL,A54m-60,Jegihoren,
1713,bb1d9262-74a9-11ea-bc55-0242ac130003,NULL,B46-24,Huwetz W,
1714,bb1e326c-74a9-11ea-bc55-0242ac130003,NULL,A54l-57,Wettersattel,
1715,806e541e-4ec8-11e8-a98d-985fd331b2ee,NULL,A54l-15,Pfaffestecki NE,
1716,807dbd70-4ec8-11e8-8a53-985fd331b2ee,NULL,A54l-29,Strahlegghorn SW,
1717,7fd87cc0-4ec8-11e8-9247-985fd331b2ee,NULL,A55a-06,Morgenhorngletscher,
1718,7fe01de1-4ec8-11e8-93a0-985fd331b2ee,NULL,A55a-09,Augstchummi,
1719,7fe5c330-4ec8-11e8-9529-985fd331b2ee,NULL,A55a-10,Roti Zend,
1720,7fdc4d4f-4ec8-11e8-8416-985fd331b2ee,NULL,A55a-15,Morgenhorn ,
1721,7fd8f1f0-4ec8-11e8-9a53-985fd331b2ee,NULL,A55a-16,Wildi Frau SW,
1722,7fd0b48f-4ec8-11e8-a02b-985fd331b2ee,NULL,A55b-05,Undere Oeschinengletscher,
1723,7fce1c80-4ec8-11e8-9978-985fd331b2ee,NULL,A55b-06,Fründenhorn NW,
1724,80b5bd5e-4ec8-11e8-88fd-985fd331b2ee,228,A54h-04,Gruebengletscher,grueben
1725,7fcc6ed1-4ec8-11e8-8751-985fd331b2ee,NULL,A55b-07,Fründengletscher,
1726,7fc32000-4ec8-11e8-b954-985fd331b2ee,NULL,A55b-08,Doldenhorngletscher E,
1727,7fbb7ee1-4ec8-11e8-bdd1-985fd331b2ee,NULL,A55b-10,Fulegletscher,
1728,7fd0184f-4ec8-11e8-829d-985fd331b2ee,NULL,A55b-12,Fründenhorn SE,
1729,7fd76b51-4ec8-11e8-b850-985fd331b2ee,NULL,A55b-14,Birggletscher S,
1730,7fc283c0-4ec8-11e8-8fe5-985fd331b2ee,NULL,A55b-15,Kleinhockenhorn,
1731,7fb2a540-4ec8-11e8-9507-985fd331b2ee,NULL,A55b-17,Wildelsigen,
1732,7fbd2c8f-4ec8-11e8-805a-985fd331b2ee,NULL,A55b-21,Doldenhorngletscher W,
1733,7fc988a1-4ec8-11e8-8597-985fd331b2ee,NULL,A55b-24,Doldenhorn ,
1734,80905b0f-4ec8-11e8-8e80-985fd331b2ee,52,A54i-05,Gauligletscher,gauli
1735,7fcbd28f-4ec8-11e8-a268-985fd331b2ee,NULL,A55b-25,Fründenjoch,
1736,7fd2b05e-4ec8-11e8-9b9e-985fd331b2ee,NULL,A55b-26,Oeschinenjoch,
1737,809d0540-4ec8-11e8-b34a-985fd331b2ee,134,A54i-10,Ränfengletscher,renfen
1738,7fd5e4ae-4ec8-11e8-8c01-985fd331b2ee,NULL,A55b-27,Blüemlisalphorn,
1739,7fda0361-4ec8-11e8-aef2-985fd331b2ee,NULL,A55b-28,Wyssi Frau,
1740,7fd7e080-4ec8-11e8-9bc6-985fd331b2ee,NULL,A55b-30,Birggletscher,
1741,7fd659de-4ec8-11e8-b0b2-985fd331b2ee,NULL,A55b-31,Elwertätsch,
1742,7fd54870-4ec8-11e8-a7b9-985fd331b2ee,NULL,A55b-32,Tennbachlücke,
1743,7fd3c1cf-4ec8-11e8-97d6-985fd331b2ee,NULL,A55b-33,Witefad Grabe W,
1744,7fd34c9e-4ec8-11e8-a8e0-985fd331b2ee,NULL,A55b-34,Sackhorn,
1745,7fcfa31e-4ec8-11e8-b77d-985fd331b2ee,NULL,A55b-35,Märbiglücke,
1746,e34f1180-7a05-11ec-90d6-0242ac120003,NULL,A55b-46,Altels E,
1747,808bee40-4ec8-11e8-ad08-985fd331b2ee,56,A54j-02,Rosenlouwigletscher,rosenlaui
1748,7fa8ba2e-4ec8-11e8-b531-985fd331b2ee,NULL,A55b-43,Ober Tatelishorn SE,
1749,bb1da932-74a9-11ea-bc55-0242ac130003,NULL,A55b-48,Witefad Grabe E,
1750,bb1dfdba-74a9-11ea-bc55-0242ac130003,NULL,A55b-50,Hohwide W,
1751,7fa6be61-4ec8-11e8-972f-985fd331b2ee,NULL,A55c-01,Ober Tatelishorn E,
1752,7f8c3180-4ec8-11e8-bf7c-985fd331b2ee,NULL,A55c-09,Daubenhorngletscher,
1753,7fa9a48f-4ec8-11e8-820d-985fd331b2ee,NULL,A55c-18,Altels SE,
1754,8085acb0-4ec8-11e8-802e-985fd331b2ee,57,A54l-04,Oberer Grindelwaldgletscher,obgrindelwald
1755,7fa055c0-4ec8-11e8-b711-985fd331b2ee,NULL,A55c-19,Rinderhorn,
1756,807a620f-4ec8-11e8-a45b-985fd331b2ee,370,A54l-02,Gutzgletscher,gutz
1757,e34f2e90-7a05-11ec-90d6-0242ac120003,NULL,A56e-01,Sanetschhore,
1758,e34f2f9e-7a05-11ec-90d6-0242ac120003,NULL,A56e-02,Dent Blanche,
1759,805dd95e-4ec8-11e8-a0e0-985fd331b2ee,237,A54l-38,Challfirn,challi
1760,804cc25e-4ec8-11e8-a91d-985fd331b2ee,379,A54m-02,Eiger W,eigerwest
1761,80644200-4ec8-11e8-aa15-985fd331b2ee,58,A54l-19,Unterer Grindelwaldgletscher,untgrindelwald
1762,8039fdb0-4ec8-11e8-af10-985fd331b2ee,244,A54m-10,Hochfirn,hochfirn
1763,7fee0091-4ec8-11e8-a42c-985fd331b2ee,245,A54m-56,Chilchbalm,chilch
1764,807495b0-4ec8-11e8-b651-985fd331b2ee,NULL,A54l-31,Ischmeer,ischmeer
1765,7f7d6470-4ec8-11e8-abc9-985fd331b2ee,NULL,A55c-25,Grosstrubel SW,
1766,8238daf0-4ec8-11e8-b6e2-985fd331b2ee,NULL,A55c-27,Wildstrubel N,
1767,82395021-4ec8-11e8-ba20-985fd331b2ee,NULL,A55c-28,Wildstrubel NE,
1768,7f6b3c00-4ec8-11e8-98d9-985fd331b2ee,NULL,A55f-05,Wysshorengletscher,
1769,7f73a070-4ec8-11e8-a9b5-985fd331b2ee,NULL,A55f-07,Ammertegletscher W,
1770,bb1ddf2e-74a9-11ea-bc55-0242ac130003,NULL,A55f-06,Totetäli,
1771,7fd129c0-4ec8-11e8-816c-985fd331b2ee,NULL,A55b-04,Obere Oeschinengletscher,
1772,7fc78ccf-4ec8-11e8-9ce0-985fd331b2ee,NULL,A55b-39,Kleinhockehorn N,
1773,e34f0e92-7a05-11ec-90d6-0242ac120003,NULL,A55b-41,Wildelsigegrat,
1774,e34f5f46-7a05-11ec-90d6-0242ac120003,NULL,B30-16,Rote Tätsch,
1775,e34f6306-7a05-11ec-90d6-0242ac120003,NULL,B30-19,Üsser Talgletscher,
1776,e34f6414-7a05-11ec-90d6-0242ac120003,NULL,B30-22,Inner Talgletscher,
1777,bb1e0ea4-74a9-11ea-bc55-0242ac130003,NULL,B21-07,Glacier de la Tchiffa,
1778,804dd3cf-4ec8-11e8-a72a-985fd331b2ee,59,A54m-03,Eigergletscher,eiger
1779,bb1ddaec-74a9-11ea-bc55-0242ac130003,NULL,B23-01,Combe des Andins,
1780,804177c0-4ec8-11e8-8849-985fd331b2ee,238,A54m-05,Guggigletscher,guggi
1781,8036f070-4ec8-11e8-8bee-985fd331b2ee,240,A54m-06,Giessengletscher,giesen
1782,bb1ddccc-74a9-11ea-bc55-0242ac130003,NULL,B23-02,Rawilhorn,
1783,bb1e26f0-74a9-11ea-bc55-0242ac130003,NULL,B30-26,Tennbachgletscher,
1784,bb1e257e-74a9-11ea-bc55-0242ac130003,NULL,B30-27,Tellingletscher S,
1785,bb1e263c-74a9-11ea-bc55-0242ac130003,NULL,B30-28,Tellingletscher W,
1786,8035df00-4ec8-11e8-b025-985fd331b2ee,243,A54m-12,Rottalgletscher (BE),rottal
1787,80253d30-4ec8-11e8-a760-985fd331b2ee,239,A54m-13,Breitlouwenengletscher,breitlouwenen
1788,bb1df5c2-74a9-11ea-bc55-0242ac130003,NULL,B31-13,Vordri Jegi,
1789,801ab5e1-4ec8-11e8-9e39-985fd331b2ee,242,A54m-15,Vordra Schmadrigletscher,schmadri
1790,e34f4128-7a05-11ec-90d6-0242ac120003,NULL,B17-06,Pointe des Encrennes,
1791,bb1df432-74a9-11ea-bc55-0242ac130003,NULL,B31-27,Breithorn E,
1792,bb1df4fa-74a9-11ea-bc55-0242ac130003,NULL,B31-28,Breithorn S,
1793,8234e34f-4ec8-11e8-a67f-985fd331b2ee,NULL,B30-03,Ferdenrothorn,
1794,7fea570f-4ec8-11e8-94b8-985fd331b2ee,60,A54m-21,Tschingelgletscher,tschingel
1795,bb1d9b22-74a9-11ea-bc55-0242ac130003,NULL,B36-58,Zenbächenhorn N,
1796,bb1e054e-74a9-11ea-bc55-0242ac130003,NULL,B40-17,Finsteraarrothorn W,
1797,bb1dfffe-74a9-11ea-bc55-0242ac130003,NULL,B40-21,Wasenhorn NW,
1798,bb1dfb08-74a9-11ea-bc55-0242ac130003,NULL,B40-22,Setzehorn,
1799,e34fc300-7a05-11ec-90d6-0242ac120003,NULL,B44-31,Mittelgipfel,
1800,bb1e1d36-74a9-11ea-bc55-0242ac130003,NULL,B43-12,Tiertälli,
1801,7f7dd99e-4ec8-11e8-8cd3-985fd331b2ee,NULL,A55d-08,Grosstrubel NE,
1802,e34faf82-7a05-11ec-90d6-0242ac120003,NULL,B41-06,Heji Zwächte,
1803,807ad740-4ec8-11e8-8f59-985fd331b2ee,NULL,B40-06,Triftgletscher (Fieschertal),
1804,bb1d955a-74a9-11ea-bc55-0242ac130003,NULL,B46-48,Huwetz E,
1805,bb1da3a6-74a9-11ea-bc55-0242ac130003,NULL,B51-11,Lagginhorngletscher,
1806,bb1dd5b0-74a9-11ea-bc55-0242ac130003,NULL,B52-14,Grosställi,
1807,e3502200-7a05-11ec-90d6-0242ac120003,NULL,B47-10,Bortelgtescher S,
1808,e3509794-7a05-11ec-90d6-0242ac120003,NULL,B52-56,Mälligagletscher S,
1809,bb1dd8da-74a9-11ea-bc55-0242ac130003,NULL,B52-73,Portjenhorn,
1810,e3507160-7a05-11ec-90d6-0242ac120003,NULL,B52-34,Egginer NE,
1811,e3507250-7a05-11ec-90d6-0242ac120003,NULL,B52-35,Steintälli,
1812,e3507426-7a05-11ec-90d6-0242ac120003,NULL,B52-38,Rottalgletscher (VS) E,
1813,e3507656-7a05-11ec-90d6-0242ac120003,NULL,B52-39,Dri Horlini E,
1814,e350776e-7a05-11ec-90d6-0242ac120003,NULL,B52-40,Dri Horlini N,
1815,7fe240c0-4ec8-11e8-85fa-985fd331b2ee,61,A55a-04,Gamchigletscher,gamchi
1816,7fe4d8cf-4ec8-11e8-a3bf-985fd331b2ee,246,A55a-03,Gspaltenhorngletscher,gspaltenhorn
1817,e34f31a6-7a05-11ec-90d6-0242ac120003,NULL,A56e-03,Obere Olde E,
1818,7fb9830f-4ec8-11e8-abe7-985fd331b2ee,250,A55b-09,Üssere Fisistock,biberg
1819,e34f334a-7a05-11ec-90d6-0242ac120003,NULL,A56e-04,Oldesattel,
1820,7f3fbf2e-4ec8-11e8-920b-985fd331b2ee,113,A56d-05,Gältegletscher,gelten
1821,7f7b418f-4ec8-11e8-b24b-985fd331b2ee,NULL,A55d-05,Strubelgletscher,strubel
1822,7fd45e0f-4ec8-11e8-b1d3-985fd331b2ee,64,A55b-02,Blüemlisalpgletscher,bluemlisalp
1823,7f7ffc80-4ec8-11e8-a4d7-985fd331b2ee,NULL,A55c-14,Steghorngletscher,steghorn
1824,7f7e4ecf-4ec8-11e8-a772-985fd331b2ee,NULL,A55c-11,Lämmerengletscher,laemmeren
1825,822a5c00-4ec8-11e8-862d-985fd331b2ee,NULL,A55f-08,Chilchligletscher,dungel
1826,e350785e-7a05-11ec-90d6-0242ac120003,NULL,B52-41,Zwischbergenpass,
1827,7fbdefe1-4ec8-11e8-9a43-985fd331b2ee,371,A55b-11,Silleregletscher,sillere
1828,e3507a34-7a05-11ec-90d6-0242ac120003,NULL,B52-42,Portjenhorn N ,
1829,7fdf0c70-4ec8-11e8-a467-985fd331b2ee,109,A55b-13,Kanderfirn,alpetli
1830,80c8820f-4ec8-11e8-b915-985fd331b2ee,NULL,B46-30,Tälligletscher (Binn),
1831,80c7498f-4ec8-11e8-af7e-985fd331b2ee,NULL,B46-31,Ofenhorn,
1832,7fb78740-4ec8-11e8-9ce1-985fd331b2ee,110,A55b-16,Lötschegletscher,loetsche
1833,bb1df112-74a9-11ea-bc55-0242ac130003,NULL,B53-12,Färich Gletscher,
1834,7faefbc0-4ec8-11e8-9125-985fd331b2ee,247,A55b-18,Balmhorngletscher,balmhorn
1835,e350e492-7a05-11ec-90d6-0242ac120003,NULL,B56-06,Breitwang,
1836,bb1e30d2-74a9-11ea-bc55-0242ac130003,NULL,B53-28,Balfrin,
1837,bb1e1570-74a9-11ea-bc55-0242ac130003,NULL,B53-29,Fallgletscher E,
1838,bb1e29de-74a9-11ea-bc55-0242ac130003,NULL,B55-11,Alphubel,
1839,e350b8b4-7a05-11ec-90d6-0242ac120003,NULL,B53-22,Gibidum,
1840,e350b99a-7a05-11ec-90d6-0242ac120003,NULL,B53-24,Schutzbächji,
1841,e350c1b0-7a05-11ec-90d6-0242ac120003,NULL,B54-04,Breithorn,
1842,e350c386-7a05-11ec-90d6-0242ac120003,NULL,B54-06,Gugla N,
1843,e350c4bc-7a05-11ec-90d6-0242ac120003,NULL,B54-07,Gugla NE,
1844,e350c5ac-7a05-11ec-90d6-0242ac120003,NULL,B54-08,Gugla E,
1845,e350c692-7a05-11ec-90d6-0242ac120003,NULL,B55-01,Galenjoch,
1846,bb1d9942-74a9-11ea-bc55-0242ac130003,NULL,B57-04,Matterhorn W,
1847,801055a1-4ec8-11e8-97f4-985fd331b2ee,NULL,B53-10,Balfringletscher E,
1848,800977cf-4ec8-11e8-9d87-985fd331b2ee,NULL,B53-20,Feegletscher N,
1849,bb1e0de6-74a9-11ea-bc55-0242ac130003,NULL,B57-15,Wellenkuppe SE,
1850,bb1df360-74a9-11ea-bc55-0242ac130003,NULL,B60-07,Üssers Barrhorn S,
1851,bb1e31a4-74a9-11ea-bc55-0242ac130003,NULL,B60-24,Bishorn N,
1852,7fa1b551-4ec8-11e8-a87e-985fd331b2ee,62,A55c-05,Schwarzgletscher,schwarz
1853,bb1ddfec-74a9-11ea-bc55-0242ac130003,NULL,B63-09,Plan des Lettres N,
1854,7f78344f-4ec8-11e8-858b-985fd331b2ee,63,A55c-13,Wildstrubelgletscher,laemmern
1855,bb1df680-74a9-11ea-bc55-0242ac130003,NULL,B63-20,Plan des Lettres S,
1856,bb1e3d20-74a9-11ea-bc55-0242ac130003,NULL,B63-23,Grand Cornier,
1857,e649ed92-7a05-11ec-90d6-0242ac120003,NULL,B73-23,Glacier Inférieur des Aiguilles Rouges N,
1858,bb1e1106-74a9-11ea-bc55-0242ac130003,NULL,B72-21,Glacier des Rosses N (Evolène),
1859,7f907740-4ec8-11e8-bcbc-985fd331b2ee,NULL,B72-09,Dent Blanche SW,
1860,e64a6f60-7a05-11ec-90d6-0242ac120003,NULL,B84-26,L'Aglan,
1861,e64a8e82-7a05-11ec-90d6-0242ac120003,NULL,B85-09,Pointe Kurz,
1862,7f7a3021-4ec8-11e8-8281-985fd331b2ee,111,A55f-01,Ammertegletscher,ammerten
1863,e64a85f4-7a05-11ec-90d6-0242ac120003,NULL,B85-29,Grand Darrey,
1864,e64a898c-7a05-11ec-90d6-0242ac120003,NULL,B85-30,Col des Essettes,
1865,e64a8b8a-7a05-11ec-90d6-0242ac120003,NULL,B85-32,Pointe Morin,
1866,7f580221-4ec8-11e8-8098-985fd331b2ee,112,A56d-01,Tungelgletscher,dungel
1867,bb1dab76-74a9-11ea-bc55-0242ac130003,NULL,B84-25,Le Valsorey,
1868,e64a8c84-7a05-11ec-90d6-0242ac120003,NULL,B85-33,Tour Noir,
1869,e34f358e-7a05-11ec-90d6-0242ac120003,NULL,A56e-06,Nägelihore,
1870,e34f3926-7a05-11ec-90d6-0242ac120003,NULL,A56e-07,Tête aux Chamois,
1871,e34f3a48-7a05-11ec-90d6-0242ac120003,NULL,A56e-08,Obere Olde W,
1872,e34f3f2a-7a05-11ec-90d6-0242ac120003,NULL,B16-06,Tête Ronde,
1873,e34f402e-7a05-11ec-90d6-0242ac120003,NULL,B16-08,Pierre Meule,
1874,e34f3e08-7a05-11ec-90d6-0242ac120003,NULL,B16-11,Letchiau,
1875,e34f4222-7a05-11ec-90d6-0242ac120003,NULL,B17-07,Dent Favre,
1876,e64b989a-7a05-11ec-90d6-0242ac120003,NULL,E03-12,Piz Cotschen,
1877,e34f44e8-7a05-11ec-90d6-0242ac120003,NULL,B17-09,Tête de Bellalué,
1878,e34f45f6-7a05-11ec-90d6-0242ac120003,NULL,B20-01,Cabane Rambert N,
1879,e34f46f0-7a05-11ec-90d6-0242ac120003,NULL,B20-02,Tête Séri,
1880,e34f47f4-7a05-11ec-90d6-0242ac120003,NULL,B20-03,Cabana Rambert S,
1881,e34f48ee-7a05-11ec-90d6-0242ac120003,NULL,B20-04,Glacier de la Forcle,
1882,e34f49fc-7a05-11ec-90d6-0242ac120003,NULL,B21-01,Tête à Grosjean,
1883,e34f4af6-7a05-11ec-90d6-0242ac120003,NULL,B21-04,Glacier de Tita Naire,
1884,e34f4be6-7a05-11ec-90d6-0242ac120003,NULL,B22-03,Grand Gouilles,
1885,7f26e000-4ec8-11e8-9cd0-985fd331b2ee,47,B16-01,Glacier du Sex Rouge,sexrouge
1886,e34f4f24-7a05-11ec-90d6-0242ac120003,NULL,B23-04,Schnidehore S,
1887,e34f819c-7a05-11ec-90d6-0242ac120003,NULL,B35-16,Hostock E,
1888,e34f9510-7a05-11ec-90d6-0242ac120003,NULL,B36-06,Beichpass E,
1889,7fed8b61-4ec8-11e8-9dea-985fd331b2ee,194,B32-07,Nestgletscher,nest
1890,df09a05e-7a05-11ec-90d6-0242ac120003,NULL,A13g-01,Cima di Camutsch,
1891,df09aacc-7a05-11ec-90d6-0242ac120003,NULL,A13g-03,Piz dal Märc,
1892,df09ad9c-7a05-11ec-90d6-0242ac120003,NULL,A13g-06,Bocchetta da Lägh,
1893,81c66a11-4ec8-11e8-99c3-985fd331b2ee,NULL,A13g-08,Vadrec da la Sovrana,
1894,df09aed2-7a05-11ec-90d6-0242ac120003,NULL,A13g-09,Piz Bles,
1895,df09a16c-7a05-11ec-90d6-0242ac120003,NULL,A13g-11,Cima da Lägh,
1896,df09a284-7a05-11ec-90d6-0242ac120003,NULL,A13g-12,Cima della Sovrana,
1897,df09a3f6-7a05-11ec-90d6-0242ac120003,NULL,A13g-14,Val da la Bles,
1898,df09a540-7a05-11ec-90d6-0242ac120003,NULL,A13g-15,Pass de la Bles,
1899,808b2af0-4ec8-11e8-8ac4-985fd331b2ee,4,B40-07,Fieschergletscher,fiescher
1900,e3502b4c-7a05-11ec-90d6-0242ac120003,NULL,B47-12,Bortelseewji,
1901,e3502d68-7a05-11ec-90d6-0242ac120003,NULL,B47-13,Furggubäumlicke W,
1902,e3502e76-7a05-11ec-90d6-0242ac120003,NULL,B47-14,Tunnelspitz E,
1903,822504cf-4ec8-11e8-8456-985fd331b2ee,NULL,B46-03,Turbhorn,
1904,80849b40-4ec8-11e8-9933-985fd331b2ee,NULL,B46-23,Saflischtal,
1905,80b74400-4ec8-11e8-a536-985fd331b2ee,NULL,B46-34,Unter Schinhorn,
1906,80ac6e8f-4ec8-11e8-93d9-985fd331b2ee,NULL,B46-39,Fleschhorn NW,
1907,80742080-4ec8-11e8-a73d-985fd331b2ee,NULL,B47-08,Furggubäumlicke,
1908,e3502f7a-7a05-11ec-90d6-0242ac120003,NULL,B47-15,Punta Terrarossa E,
1909,e3503182-7a05-11ec-90d6-0242ac120003,NULL,B47-18,Wasmerlicke,
1910,e3503286-7a05-11ec-90d6-0242ac120003,NULL,B47-21,Hübschgletscher,
1911,e350338a-7a05-11ec-90d6-0242ac120003,NULL,B47-22,Punta Terrarossa N,
1912,e3503a38-7a05-11ec-90d6-0242ac120003,NULL,B47-23,Wasenhorn,
1913,e3504758-7a05-11ec-90d6-0242ac120003,NULL,B50-01,Grlessernuhorn W,
1914,e3504848-7a05-11ec-90d6-0242ac120003,NULL,B50-03,Mattwaldhorn W,
1915,e3504aa0-7a05-11ec-90d6-0242ac120003,NULL,B50-04,Ritze,
1916,e3509884-7a05-11ec-90d6-0242ac120003,NULL,B52-57,Stelli,
1917,e35099b0-7a05-11ec-90d6-0242ac120003,NULL,B52-58,Spahnhörner E,
1918,e3509aa0-7a05-11ec-90d6-0242ac120003,NULL,B52-59,Monte Moropass E,
1919,e3509c80-7a05-11ec-90d6-0242ac120003,NULL,B52-68,Hinter Allalin,
1920,e3506990-7a05-11ec-90d6-0242ac120003,NULL,B52-19,Spechhorn W,
1921,80428930-4ec8-11e8-b9a1-985fd331b2ee,NULL,B51-06,Jegigrat,
1922,82248f9e-4ec8-11e8-80c1-985fd331b2ee,NULL,B51-15,Triftgrat NW,
1923,803f7bf0-4ec8-11e8-bc7e-985fd331b2ee,NULL,B52-21,Monte Moro,
1924,e3509e56-7a05-11ec-90d6-0242ac120003,NULL,B52-70,Weissmies SE,
1925,e350a09a-7a05-11ec-90d6-0242ac120003,NULL,B52-71,Rottalgletscher (VS) S,
1926,e350a27a-7a05-11ec-90d6-0242ac120003,NULL,B52-72,Rottalgletscher (VS) SE,
1927,81b1f7b0-4ec8-11e8-8d55-985fd331b2ee,NULL,A13n-02,Zapport-Breitstock,
1928,81a01d5e-4ec8-11e8-9a31-985fd331b2ee,NULL,A13n-07,Rheinwaldhorngletscher,
1929,df09f162-7a05-11ec-90d6-0242ac120003,NULL,A13n-09,Güferhorn,
1930,df09e79e-7a05-11ec-90d6-0242ac120003,NULL,A13n-10,Güferhorn SW,
1931,800cac21-4ec8-11e8-b00f-985fd331b2ee,179,B53-11,Balfringletscher,balfrin
1932,e350da1a-7a05-11ec-90d6-0242ac120003,NULL,B56-12,Hörnlihütte S,
1933,e350dc5e-7a05-11ec-90d6-0242ac120003,NULL,B56-19,Längfluejoch,
1934,82117ccf-4ec8-11e8-a20d-985fd331b2ee,NULL,A10g-15,Plattenhörner,
1935,820c25a1-4ec8-11e8-affd-985fd331b2ee,NULL,A10f-01,Leidhorngletscher,
1936,822c09b0-4ec8-11e8-bf08-985fd331b2ee,NULL,A12e-10,Piz Crealetsch,
1937,df09f8ce-7a05-11ec-90d6-0242ac120003,NULL,A14d-12,Furggeltihorn E,
1938,e35144aa-7a05-11ec-90d6-0242ac120003,NULL,B72-31,Pointe de Mourti S,
1939,e351459a-7a05-11ec-90d6-0242ac120003,NULL,B72-32,Mont Miné S,
1940,e64a422e-7a05-11ec-90d6-0242ac120003,NULL,B82-73,Tour de Boussine N,
1941,e64a433c-7a05-11ec-90d6-0242ac120003,NULL,B82-74,Combin de la Tsessette E,
1942,e64a4620-7a05-11ec-90d6-0242ac120003,NULL,B82-75,Combin de la Tsessette SE,
1943,e64a472e-7a05-11ec-90d6-0242ac120003,NULL,B82-76,La Torbesse N,
1944,e64a4832-7a05-11ec-90d6-0242ac120003,NULL,B82-77,Tour de Boussine E,
1945,e64a4940-7a05-11ec-90d6-0242ac120003,NULL,B82-78,Tour de Boussine SE,
1946,e64a4a3a-7a05-11ec-90d6-0242ac120003,NULL,B83-01,Col des Otanes W,
1947,e64a5aa2-7a05-11ec-90d6-0242ac120003,NULL,B83-02,Col des Otanes S,
1948,817bf38f-4ec8-11e8-bd0b-985fd331b2ee,NULL,A14f-18,Piz Miez (Sumvitg),
1949,df0a2240-7a05-11ec-90d6-0242ac120003,NULL,A14f-20,Glatscher da Lavaz W,
1950,df0a245c-7a05-11ec-90d6-0242ac120003,NULL,A14f-21,Fuorcla Sura da Lavaz,
1951,e64ab074-7a05-11ec-90d6-0242ac120003,NULL,C00-15,Cima d'Azoglio,
1952,e64ab164-7a05-11ec-90d6-0242ac120003,NULL,C00-16,Pizzo Straciugo,
1953,e64ab268-7a05-11ec-90d6-0242ac120003,NULL,C00-17,Mürlini W,
1954,e64ab36c-7a05-11ec-90d6-0242ac120003,NULL,C00-18,Mürlini E,
1955,e64ab470-7a05-11ec-90d6-0242ac120003,NULL,C00-19,Gletscherwasser,
1956,e64ab574-7a05-11ec-90d6-0242ac120003,NULL,C00-20,Gletscherwasser S,
1957,e64ab862-7a05-11ec-90d6-0242ac120003,NULL,C00-21,Gletscherwasser SW,
1958,e64b0f06-7a05-11ec-90d6-0242ac120003,NULL,C33-13,Passo Gararesc,
1959,e64b101e-7a05-11ec-90d6-0242ac120003,NULL,C33-14,Passo della Cima di Lago,
1960,e64b1136-7a05-11ec-90d6-0242ac120003,NULL,C33-16,Poncione di Valleggia,
1961,e64b124e-7a05-11ec-90d6-0242ac120003,NULL,C33-17,Bocchetta di Formazzora,
1962,e64b1366-7a05-11ec-90d6-0242ac120003,NULL,C33-18,Ganone,
1963,e64b1a50-7a05-11ec-90d6-0242ac120003,NULL,C34-03,Pizzo Nero,
1964,e64b1b5e-7a05-11ec-90d6-0242ac120003,NULL,C34-04,Pizzo Gallina S,
1965,e64b1c80-7a05-11ec-90d6-0242ac120003,NULL,C34-05,Chilchorn,
1966,e64b1d8e-7a05-11ec-90d6-0242ac120003,NULL,C34-06,Sidelenlücke,
1967,8175d90f-4ec8-11e8-8674-985fd331b2ee,NULL,A14g-17,Glatscher Davos la Buora / Glatscher da Medel,
1968,e64b1fbe-7a05-11ec-90d6-0242ac120003,NULL,C35-04,Pizzo Rotondo,
1969,e64b2428-7a05-11ec-90d6-0242ac120003,NULL,C35-07,Piode Borel,
1970,e64b261c-7a05-11ec-90d6-0242ac120003,NULL,C35-08,Cresta del Poncionetto,
1971,e64b28d8-7a05-11ec-90d6-0242ac120003,NULL,C35-09,Passo di Ruino,
1972,e64b1ea6-7a05-11ec-90d6-0242ac120003,NULL,C35-10,Gerenhorn,
1973,e64b2afe-7a05-11ec-90d6-0242ac120003,NULL,C36-03,Piz Curnera,
1974,e64b2c0c-7a05-11ec-90d6-0242ac120003,NULL,C36-06,Mottone,
1975,e64b29f0-7a05-11ec-90d6-0242ac120003,NULL,C36-14,Fibbia,
1976,e64b2d10-7a05-11ec-90d6-0242ac120003,NULL,C43-01,Torrone di Garzora,
1977,e64b3af8-7a05-11ec-90d6-0242ac120003,NULL,C43-08,Punta dello Stambecco,
1978,810d051e-4ec8-11e8-8e0f-985fd331b2ee,119,C14-17,Ghiacciaio del Cavagnöö,cavagnoli
1979,e64b55a6-7a05-11ec-90d6-0242ac120003,NULL,C51-09,Pizzo de Stabi,
1980,e64b56aa-7a05-11ec-90d6-0242ac120003,NULL,C52-01,Pass de Ganan,
1981,e64b57a4-7a05-11ec-90d6-0242ac120003,NULL,C53-07,Piz Motton,
